35,0,0,0,0,0,1,0,1,138,0,1,0,36,0,0,0,0,0,0,0,0,0,0,36,0,3,0,0,0,0,2,0,0,0,0,4,0,0,0,0,103,0,0,16,0,0
0,231,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
0,0,229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,1,0,0,23,0,0,9,0,0
0,0,0,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0
0,0,0,0,308,0,0,0,0,2,1,0,0,0,0,0,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,42,0,1,0,0,0,0,0,0,0,18,0,5
0,0,0,1,0,229,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
0,0,0,0,0,0,367,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,0,14,0,0,9,0,0
0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0
0,0,0,0,0,0,0,0,155,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,212,0,0
0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,22,0,0
0,0,0,0,0,0,0,1,0,0,313,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,29,0,0
0,0,0,0,0,0,0,0,19,0,0,277,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0
0,0,0,0,0,0,1,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,1,0,0,11,0,0,2,0,0
3,0,1,0,0,0,0,0,0,1,0,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,18,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,1,2,0,0,0,0,0,0,0,0,1,0,4,8,0,0,282,6,1
0,0,0,0,0,0,12,0,1,4,0,1,1,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,311,0,0,40,0,0
0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,351,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,92,0,18,0,0,0,1,0,0,7,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,3,0
0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,371,0,0,0,0,0,0,0,0,11,0,0,1,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,4,0,2,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,4,0,0
0,143,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,77,0,104,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0
0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,0,65,16,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,2,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,384,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0
14,0,1,0,0,0,0,0,0,119,0,0,1,27,0,0,0,0,0,0,0,0,0,0,55,0,1,0,5,0,0,0,0,0,0,0,3,0,0,0,0,62,0,0,9,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,146,0,0,0,0,0,1,0,0,0,8,0,0,0,0,4,0,0,230,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,312,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,4
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,6,0,0,0,0,1,0,188,27,0,0,40,0,7,0,2,0,0,57,0,2,40,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,1,0,2,0,1,340,0,0,24,0,0,0,0,0,0,4,0,0,1,10,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,0,0,0,2,1,292,0,1,0,0,0,0,0,0,2,0,0,4,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,114,5,1,0,0,0,0,0,0,0,1,2,0,0
0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,363,0,0,0,0,0,0,4,0,0,4,6,0
0,0,25,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,7,0,1
0,0,1,0,0,0,0,0,2,3,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,279,0,0,0,0,24,0,0,34,0,1
0,0,0,2,0,0,67,0,41,0,0,5,0,16,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,234,0,0,0,2,1,0,25,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,371,0,0,5,0,0,8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,1,0,10,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,15,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,7,0,0,236,4,9
0,0,0,1,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,246,0,0,70,0,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,16,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,320,5,40,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4,3,42,0,0,0
0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,38,0,0,227,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,189,0
0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,10,0,1,0,0,0,1,0,0,0,57,0,0,0,2,8,2,0,0,0,0,0,2,0,0,4,6,272
