0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.005000,0.995000,0.000000,0.000000
0.002500,0.997500,0.000000,0.000000
0.402500,0.592500,0.000000,0.005000
0.000000,1.000000,0.000000,0.000000
0.007500,0.992500,0.000000,0.000000
0.022500,0.977500,0.000000,0.000000
0.002500,0.997500,0.000000,0.000000
0.015000,0.985000,0.000000,0.000000
0.027500,0.965000,0.007500,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.000000,0.997500,0.002500,0.000000
0.172500,0.810000,0.015000,0.002500
0.020000,0.980000,0.000000,0.000000
0.137500,0.862500,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.002500,0.997500,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.005000,0.995000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.007500,0.992500,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.065000,0.927500,0.007500,0.000000
0.002500,0.997500,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.002500,0.995000,0.000000,0.002500
0.007500,0.987500,0.005000,0.000000
0.020000,0.980000,0.000000,0.000000
0.017500,0.982500,0.000000,0.000000
0.017500,0.982500,0.000000,0.000000
0.032500,0.967500,0.000000,0.000000
0.082500,0.917500,0.000000,0.000000
0.000000,0.997500,0.000000,0.002500
0.000000,1.000000,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.072500,0.925000,0.000000,0.002500
0.000000,1.000000,0.000000,0.000000
0.282500,0.675000,0.040000,0.002500
0.007500,0.990000,0.000000,0.002500
0.005000,0.995000,0.000000,0.000000
0.005000,0.995000,0.000000,0.000000
0.017500,0.982500,0.000000,0.000000
0.000000,1.000000,0.000000,0.000000
0.245000,0.752500,0.002500,0.000000
